attempt_id,transaction_id,decision,decline_reason,auth_ts
AUTH-001607,TXN-000237,approved,,2026-07-20T07:46:26Z
AUTH-001608,TXN-001011,approved,,2026-07-27T05:12:25Z
AUTH-001609,TXN-001543,approved,,2026-06-11T11:40:52Z
AUTH-001610,TXN-001587,approved,,2026-06-19T03:52:15Z
AUTH-001611,TXN-001656,approved,,2026-06-12T21:03:33Z
AUTH-001612,TXN-999999,declined,insufficient_funds,2026-07-03T04:05:44Z
AUTH-001613,TXN-000492,approved,,2026-06-18T15:22:12Z
AUTH-001614,TXN-000441,approved,,2026-07-05T01:44:41Z
AUTH-001615,TXN-001459,approved,,2027-02-20T00:27:53Z
AUTH-001616,TXN-001265,approved,,2026-07-11T16:57:21Z
AUTH-001617,TXN-000539,approved,,2026-06-13T11:21:53Z
AUTH-001618,TXN-000893,approved,,2026-06-21T10:00:19Z
AUTH-001619,TXN-999999,approved,,2026-07-05T15:19:32Z
AUTH-001620,TXN-001765,declined,suspected_fraud,2026-06-27T20:56:50Z
AUTH-001621,TXN-001231,approved,,2026-07-20T06:07:03Z
AUTH-001622,TXN-001167,approved,,2026-06-24T12:55:47Z
AUTH-001623,TXN-001538,approved,,2026-06-28T08:14:47Z
AUTH-001624,TXN-000290,approved,,2026-07-02T07:32:47Z
AUTH-001625,TXN-001476,approved,,2026-06-26T01:22:57Z
AUTH-001626,TXN-000767,approved,,2026-06-29T02:10:05Z
AUTH-001627,TXN-000910,approved,,2026-07-04T02:44:05Z
AUTH-001628,TXN-000481,approved,,2026-06-10T22:27:46Z
AUTH-001629,TXN-001479,approved,,2026-06-09T23:11:34Z
AUTH-001630,TXN-001220,approved,,2026-06-15T01:17:02Z
AUTH-001631,TXN-000552,approved,,2026-06-06T21:32:09Z
AUTH-001632,TXN-000913,approved,,2027-06-04T04:40:06Z
AUTH-001633,TXN-000561,approved,,2026-06-05T20:20:31Z
AUTH-001634,TXN-001609,approved,,2027-04-02T16:18:27Z
AUTH-001635,TXN-001562,approved,,2026-06-14T11:30:38Z
AUTH-001636,TXN-001097,approved,,2026-06-11T07:48:15Z
AUTH-001637,TXN-000153,approved,,2026-06-21T21:19:25Z
AUTH-001638,TXN-000058,approved,,2026-07-01T05:57:42Z
AUTH-001639,TXN-000555,approved,,2026-06-12T03:53:41Z
AUTH-001640,TXN-001031,approved,,2026-06-22T21:47:56Z
AUTH-001641,TXN-001247,approved,,2026-06-07T23:43:39Z
AUTH-001642,TXN-001696,approved,,2026-07-17T07:38:32Z
AUTH-001643,TXN-000318,approved,,2026-07-01T09:58:43Z
AUTH-001644,TXN-000155,approved,,2026-06-05T00:24:13Z
AUTH-001645,TXN-000715,approved,,2027-07-06T01:43:55Z
AUTH-001646,TXN-001094,approved,,2026-06-28T20:10:18Z
AUTH-001647,TXN-000998,approved,,2026-06-10T22:22:35Z
AUTH-001648,TXN-001812,approved,,2026-06-20T04:19:07Z
AUTH-001649,TXN-001654,approved,,2026-06-26T09:59:16Z
AUTH-001650,TXN-999999,approved,,2026-06-17T17:22:21Z
AUTH-001651,TXN-001242,approved,,2026-06-29T15:12:45Z
AUTH-001652,TXN-000918,approved,,2026-06-21T19:04:37Z
AUTH-001653,TXN-001905,approved,,2026-06-22T16:41:18Z
AUTH-001654,TXN-000395,approved,,2026-06-27T01:44:02Z
AUTH-001655,TXN-000285,approved,,2026-06-13T02:36:34Z
AUTH-001656,TXN-000164,approved,,2026-06-10T07:15:19Z
AUTH-001657,TXN-000400,approved,,2026-06-21T18:13:27Z
AUTH-001658,TXN-000392,declined,suspected_fraud,2026-06-23T19:49:49Z
AUTH-001659,TXN-000731,approved,,2026-06-26T15:00:52Z
AUTH-001660,TXN-001808,approved,,2026-08-04T23:11:56Z
AUTH-001661,TXN-001226,approved,,2026-06-11T21:48:40Z
AUTH-001662,TXN-000759,approved,,2026-06-27T10:59:22Z
AUTH-001663,TXN-001730,approved,,2026-06-25T08:39:37Z
AUTH-001664,TXN-001900,approved,,2026-07-04T00:54:01Z
AUTH-001665,TXN-000127,approved,,2026-06-25T08:57:16Z
AUTH-001666,TXN-000664,approved,,2026-11-18T11:55:25Z
AUTH-001667,TXN-000068,approved,,2026-06-15T14:34:08Z
AUTH-001668,TXN-001245,approved,,2026-07-02T22:50:37Z
AUTH-001669,TXN-001484,approved,,2026-06-28T01:52:39Z
AUTH-001670,TXN-000896,approved,,2026-06-25T22:25:01Z
AUTH-001671,TXN-999999,approved,,2027-03-30T11:43:23Z
AUTH-001672,TXN-999999,approved,,2026-07-10T15:43:22Z
AUTH-001673,TXN-000555,approved,,2026-06-12T03:53:41Z
AUTH-001674,TXN-001960,approved,,2026-06-05T04:48:55Z
AUTH-001675,TXN-000463,approved,,2026-06-18T16:14:15Z
AUTH-001676,TXN-000347,approved,,2026-06-10T23:03:08Z
AUTH-001677,TXN-000961,approved,,2026-06-29T10:13:03Z
AUTH-001678,TXN-001874,approved,,2026-06-20T20:28:33Z
AUTH-001679,TXN-001343,approved,,2026-07-02T07:54:41Z
AUTH-001680,TXN-000761,approved,,2026-06-05T16:35:20Z
AUTH-001681,TXN-001340,approved,,2026-06-14T15:56:00Z
AUTH-001682,TXN-000884,declined,do_not_honour,2026-07-01T00:12:41Z
AUTH-001683,TXN-001958,approved,,2026-06-06T08:37:27Z
AUTH-001684,TXN-000618,approved,,2026-06-26T19:47:44Z
AUTH-001685,TXN-001353,approved,,2026-06-30T06:26:02Z
AUTH-001686,TXN-001324,approved,,2026-06-23T10:35:08Z
AUTH-001687,TXN-000011,approved,,2026-06-11T09:06:24Z
AUTH-001688,TXN-001877,approved,,2026-07-03T23:51:25Z
AUTH-001689,TXN-000050,approved,,2026-06-17T12:05:45Z
AUTH-001690,TXN-000220,approved,,2026-07-26T03:43:33Z
AUTH-001691,TXN-001565,approved,,2026-06-07T04:10:11Z
AUTH-001692,TXN-000476,approved,,2026-06-12T22:27:33Z
AUTH-001693,TXN-000038,approved,,2026-06-16T22:48:26Z
AUTH-001694,TXN-000578,approved,,2026-06-30T07:13:58Z
AUTH-001695,TXN-001356,approved,,2026-07-03T17:11:34Z
AUTH-001696,TXN-001915,approved,,2026-06-25T08:36:22Z
AUTH-001697,TXN-000065,approved,,2026-07-01T17:55:59Z
AUTH-001698,TXN-001774,declined,incorrect_pin,2026-06-09T23:50:48Z
AUTH-001699,TXN-001361,approved,,2026-06-23T03:28:27Z
AUTH-001700,TXN-000184,declined,expired_card,2026-06-13T22:56:30Z
AUTH-001701,TXN-000320,approved,,2026-06-25T13:26:00Z
AUTH-001702,TXN-001355,approved,,2026-06-10T05:03:13Z
AUTH-001703,TXN-000736,declined,suspected_fraud,2026-07-04T05:26:40Z
AUTH-001704,TXN-000702,approved,,2026-07-02T10:55:44Z
AUTH-001705,TXN-000830,approved,,2026-06-05T10:26:57Z
AUTH-001706,TXN-000972,approved,,2026-06-19T17:28:52Z
AUTH-001707,TXN-001792,approved,,2026-06-10T16:52:13Z
AUTH-001708,TXN-001450,approved,,2026-06-07T09:49:34Z
AUTH-001709,TXN-000636,approved,,2026-07-02T14:11:13Z
AUTH-001710,TXN-000254,approved,,2026-06-14T22:30:47Z
AUTH-001711,TXN-001652,approved,,2026-06-19T06:35:29Z
AUTH-001712,TXN-001768,approved,,2026-06-19T19:34:01Z
AUTH-001713,TXN-001309,declined,expired_card,2026-06-25T15:32:47Z
AUTH-001714,TXN-000519,approved,,2026-06-14T06:25:43Z
AUTH-001715,TXN-001864,declined,expired_card,2026-06-07T22:52:23Z
AUTH-001716,TXN-000556,approved,,2026-06-10T21:28:01Z
AUTH-001717,TXN-000876,approved,,2026-07-21T09:51:39Z
AUTH-001718,TXN-001438,approved,,2026-06-11T00:51:44Z
AUTH-001719,TXN-001992,approved,,2026-06-08T02:13:29Z
AUTH-001720,TXN-001371,approved,,2026-06-05T12:28:03Z
AUTH-001721,TXN-001797,approved,,2026-06-17T23:18:48Z
AUTH-001722,TXN-001485,approved,,2026-06-08T06:24:24Z
AUTH-001723,TXN-000150,approved,,2026-06-26T22:35:43Z
AUTH-001724,TXN-000636,approved,,2026-07-02T14:11:13Z
AUTH-001725,TXN-001681,approved,,2026-07-05T17:24:39Z
AUTH-001726,TXN-001080,declined,expired_card,2026-06-20T11:31:27Z
AUTH-001727,TXN-001402,approved,,2026-06-07T04:00:07Z
AUTH-001728,TXN-000640,approved,,2026-06-25T23:37:21Z
AUTH-001729,TXN-000030,approved,,2026-06-07T09:36:49Z
AUTH-001730,TXN-001479,declined,insufficient_funds,2026-06-09T23:11:34Z
AUTH-001731,TXN-001413,approved,,2026-06-22T19:37:55Z
AUTH-001732,TXN-001308,approved,,2026-06-06T06:11:51Z
AUTH-001733,TXN-000112,approved,,2026-06-08T17:42:58Z
AUTH-001734,TXN-000356,approved,,2026-06-26T00:17:37Z
AUTH-001735,TXN-999999,approved,,2026-06-15T06:38:26Z
AUTH-001736,TXN-001830,approved,,2026-07-28T03:38:49Z
AUTH-001737,TXN-001664,approved,,2026-06-28T00:48:02Z
AUTH-001738,TXN-000488,approved,,2026-06-26T07:28:39Z
AUTH-001739,TXN-001468,approved,,2026-06-14T15:16:59Z
AUTH-001740,TXN-000787,approved,,2026-06-28T12:45:17Z
AUTH-001741,TXN-000834,approved,,2026-06-30T10:26:36Z
AUTH-001742,TXN-001981,approved,,2026-06-14T13:34:14Z
AUTH-001743,TXN-001173,declined,incorrect_pin,2026-06-15T12:50:39Z
AUTH-001744,TXN-000302,approved,,2026-06-27T12:32:45Z
AUTH-001745,TXN-000561,approved,,2026-06-05T20:20:31Z
AUTH-001746,TXN-001856,approved,,2026-06-29T19:19:39Z
AUTH-001747,TXN-000439,approved,,2026-06-15T18:51:32Z
AUTH-001748,TXN-001153,declined,incorrect_pin,2026-07-03T22:07:27Z
AUTH-001749,TXN-001006,approved,,2026-06-17T06:27:06Z
AUTH-001750,TXN-001493,approved,,2026-06-15T01:21:51Z
AUTH-001751,TXN-001540,approved,,2026-06-08T10:27:49Z
AUTH-001752,TXN-000972,approved,,2026-06-19T17:28:52Z
AUTH-001753,TXN-000574,approved,,2026-06-14T19:16:31Z
AUTH-001754,TXN-000752,approved,,2026-07-05T21:41:54Z
AUTH-001755,TXN-001443,approved,,2026-06-25T10:30:54Z
AUTH-001756,TXN-000999,approved,,2026-07-01T12:08:05Z
AUTH-001757,TXN-001424,approved,,2026-06-30T04:06:21Z
AUTH-001758,TXN-000531,approved,,2026-06-18T06:25:55Z
AUTH-001759,TXN-999999,declined,expired_card,2026-06-27T17:36:28Z
AUTH-001760,TXN-001343,approved,,2026-07-02T07:54:41Z
AUTH-001761,TXN-001943,approved,,2026-07-02T15:42:01Z
AUTH-001762,TXN-000360,approved,,2026-06-15T12:03:25Z
AUTH-001763,TXN-000816,approved,,2026-06-30T17:46:56Z
AUTH-001764,TXN-000937,approved,,2026-06-28T00:12:32Z
AUTH-001765,TXN-001869,approved,,2026-06-19T23:26:37Z
AUTH-001766,TXN-001298,approved,,2026-07-04T19:29:38Z
AUTH-001767,TXN-000057,approved,,2026-07-04T12:56:07Z
AUTH-001768,TXN-001333,approved,,2026-06-25T12:43:40Z
AUTH-001769,TXN-000727,declined,expired_card,2026-07-02T10:27:11Z
AUTH-001770,TXN-000689,approved,,2026-08-02T15:17:55Z
AUTH-001771,TXN-001131,approved,,2026-06-18T09:49:49Z
AUTH-001772,TXN-001229,approved,,2026-06-29T03:23:33Z
AUTH-001773,TXN-000901,approved,,2026-06-29T06:57:28Z
AUTH-001774,TXN-000517,declined,suspected_fraud,2026-06-10T23:15:37Z
AUTH-001775,TXN-001023,approved,,2026-06-29T23:21:07Z
AUTH-001776,TXN-001253,approved,,2026-06-30T10:39:10Z
AUTH-001777,TXN-000691,approved,,2026-07-18T10:45:40Z
AUTH-001778,TXN-000523,approved,,2026-07-01T02:09:45Z
AUTH-001779,TXN-001474,approved,,2026-07-04T19:42:12Z
AUTH-001780,TXN-000985,declined,incorrect_pin,2026-06-19T08:00:24Z
AUTH-001781,TXN-001594,approved,,2026-07-03T11:06:09Z
AUTH-001782,TXN-001417,approved,,2026-06-30T05:32:55Z
AUTH-001783,TXN-001693,declined,expired_card,2026-06-29T18:17:59Z
AUTH-001784,TXN-000342,approved,,2026-06-22T13:09:20Z
AUTH-001785,TXN-000229,approved,,2026-06-22T00:56:17Z
AUTH-001786,TXN-001209,declined,expired_card,2026-06-09T20:40:51Z
AUTH-001787,TXN-000859,approved,,2026-06-26T17:01:22Z
AUTH-001788,TXN-001684,approved,,2026-06-08T00:25:07Z
AUTH-001789,TXN-001037,approved,,2027-01-15T22:46:55Z
AUTH-001790,TXN-000596,approved,,2026-06-15T10:18:36Z
AUTH-001791,TXN-000177,approved,,2026-06-27T10:55:56Z
AUTH-001792,TXN-001232,approved,,2026-06-08T18:18:08Z
AUTH-001793,TXN-001025,approved,,2026-06-18T20:16:41Z
AUTH-001794,TXN-000599,approved,,2026-06-14T13:26:25Z
AUTH-001795,TXN-000029,approved,,2026-06-28T23:52:48Z
AUTH-001796,TXN-001770,declined,do_not_honour,2026-06-07T08:09:41Z
AUTH-001797,TXN-000504,approved,,2026-06-22T21:30:42Z
AUTH-001798,TXN-000090,approved,,2026-06-08T12:07:53Z
AUTH-001799,TXN-001516,approved,,2026-06-06T19:39:49Z
AUTH-001800,TXN-001133,approved,,2026-07-02T13:32:04Z
AUTH-001801,TXN-001095,declined,suspected_fraud,2026-07-04T21:24:17Z
AUTH-001802,TXN-000199,approved,,2026-06-26T17:19:36Z
AUTH-001803,TXN-001399,declined,suspected_fraud,2026-07-01T19:43:41Z
AUTH-001804,TXN-001646,approved,,2026-08-03T10:11:07Z
AUTH-001805,TXN-000958,approved,,2026-06-22T14:34:19Z
AUTH-001806,TXN-000836,approved,,2026-06-23T03:33:41Z
AUTH-001807,TXN-001981,approved,,2026-06-14T13:34:14Z
AUTH-001808,TXN-000452,approved,,2026-06-21T02:17:26Z
AUTH-001809,TXN-000362,approved,,2026-06-08T05:14:27Z
AUTH-001810,TXN-001254,approved,,2026-07-01T23:41:51Z
AUTH-001811,TXN-001492,declined,do_not_honour,2026-06-05T10:32:30Z
AUTH-001812,TXN-001011,approved,,2026-07-27T05:12:25Z
AUTH-001813,TXN-001471,approved,,2026-06-30T17:26:23Z
AUTH-001814,TXN-001776,approved,,2026-06-12T21:28:46Z
AUTH-001815,TXN-001304,approved,,2026-07-04T21:03:51Z
AUTH-001816,TXN-001014,approved,,2026-06-17T06:19:13Z
AUTH-001817,TXN-001644,approved,,2026-06-07T13:24:36Z
AUTH-001818,TXN-001107,approved,,2026-06-26T22:01:07Z
AUTH-001819,TXN-001107,approved,,2026-06-26T22:01:07Z
AUTH-001820,TXN-001068,approved,,2026-06-18T08:38:49Z
AUTH-001821,TXN-000663,approved,,2026-07-05T18:26:36Z
AUTH-001822,TXN-000839,approved,,2026-06-17T15:52:55Z
AUTH-001823,TXN-999999,approved,,2026-06-18T15:44:21Z
AUTH-001824,TXN-001302,approved,,2026-06-18T21:25:58Z
AUTH-001825,TXN-000380,approved,,2026-06-06T12:59:38Z
AUTH-001826,TXN-000191,approved,,2026-06-10T21:46:15Z
AUTH-001827,TXN-000686,approved,,2026-06-21T20:31:21Z
AUTH-001828,TXN-001583,approved,,2026-07-03T01:18:02Z
AUTH-001829,TXN-000912,approved,,2026-07-04T06:59:45Z
AUTH-001830,TXN-000437,approved,,2026-06-20T10:37:03Z
AUTH-001831,TXN-000551,approved,,2026-06-05T05:30:45Z
AUTH-001832,TXN-000942,approved,,2026-06-27T00:54:32Z
AUTH-001833,TXN-001307,approved,,2026-06-15T10:33:45Z
AUTH-001834,TXN-001721,approved,,2026-06-24T13:53:42Z
AUTH-001835,TXN-000229,approved,,2026-06-22T00:56:17Z
AUTH-001836,TXN-001663,approved,,2026-11-17T01:14:12Z
AUTH-001837,TXN-001434,declined,insufficient_funds,2026-06-22T15:29:19Z
AUTH-001838,TXN-999999,approved,,2026-06-26T22:35:43Z
AUTH-001839,TXN-999999,approved,,2026-06-13T17:32:38Z
AUTH-001840,TXN-001181,declined,do_not_honour,2026-06-09T22:53:47Z
AUTH-001841,TXN-000783,declined,do_not_honour,2026-06-17T02:20:02Z
AUTH-001842,TXN-001409,approved,,2026-06-07T22:31:00Z
AUTH-001843,TXN-000020,declined,suspected_fraud,2026-06-10T22:02:52Z
AUTH-001844,TXN-000133,approved,,2026-06-15T09:06:37Z
AUTH-001845,TXN-000694,approved,,2026-06-17T10:56:34Z
AUTH-001846,TXN-001726,approved,,2026-06-05T12:37:21Z
AUTH-001847,TXN-001658,declined,incorrect_pin,2026-06-29T06:30:10Z
AUTH-001848,TXN-001192,approved,,2026-06-19T17:03:58Z
AUTH-001849,TXN-000317,approved,,2026-06-05T13:14:20Z
AUTH-001850,TXN-000368,approved,,2026-06-23T19:09:35Z
AUTH-001851,TXN-001747,approved,,2026-07-16T18:01:15Z
AUTH-001852,TXN-000922,declined,suspected_fraud,2026-06-18T12:11:44Z
AUTH-001853,TXN-000633,declined,incorrect_pin,2026-06-18T06:50:44Z
AUTH-001854,TXN-000202,declined,do_not_honour,2026-06-28T01:34:21Z
AUTH-001855,TXN-001961,approved,,2026-07-31T01:04:47Z
AUTH-001856,TXN-001879,approved,,2026-06-27T16:37:35Z
AUTH-001857,TXN-000164,approved,,2026-06-10T07:15:19Z
AUTH-001858,TXN-001047,approved,,2026-06-15T01:32:11Z
AUTH-001859,TXN-000165,approved,,2026-06-18T02:39:53Z
AUTH-001860,TXN-001965,approved,,2026-06-17T14:03:35Z
AUTH-001861,TXN-001641,approved,,2026-06-09T16:27:47Z
AUTH-001862,TXN-000740,approved,,2026-06-25T15:28:39Z
AUTH-001863,TXN-000893,approved,,2026-06-21T10:00:19Z
AUTH-001864,TXN-000696,approved,,2026-07-03T06:38:53Z
AUTH-001865,TXN-001270,approved,,2026-06-07T10:49:18Z
AUTH-001866,TXN-000112,approved,,2026-06-08T17:42:58Z
AUTH-001867,TXN-001449,approved,,2026-06-11T12:30:31Z
AUTH-001868,TXN-001434,approved,,2026-06-22T15:29:19Z
AUTH-001869,TXN-000460,approved,,2026-06-12T10:14:25Z
AUTH-001870,TXN-000044,approved,,2026-06-05T18:48:36Z
AUTH-001871,TXN-000870,approved,,2026-08-04T19:24:49Z
AUTH-001872,TXN-001841,approved,,2026-06-25T21:32:18Z
AUTH-001873,TXN-001159,approved,,2026-06-23T17:20:17Z
AUTH-001874,TXN-000991,approved,,2026-06-30T02:00:42Z
AUTH-001875,TXN-000634,approved,,2026-06-30T19:20:15Z
AUTH-001876,TXN-001010,declined,do_not_honour,2026-07-01T10:12:42Z
AUTH-001877,TXN-001573,approved,,2026-06-12T23:27:31Z
AUTH-001878,TXN-001993,declined,expired_card,2026-06-22T22:41:50Z
AUTH-001879,TXN-001323,approved,,2026-06-24T23:04:51Z
AUTH-001880,TXN-000874,approved,,2026-06-27T08:49:17Z
AUTH-001881,TXN-001122,declined,suspected_fraud,2026-06-14T12:40:10Z
AUTH-001882,TXN-000279,approved,,2026-06-16T20:35:57Z
AUTH-001883,TXN-001315,approved,,2026-06-05T06:34:46Z
AUTH-001884,TXN-001899,declined,expired_card,2026-06-18T18:08:28Z
AUTH-001885,TXN-001586,approved,,2026-06-20T01:28:47Z
AUTH-001886,TXN-000633,approved,,2026-06-18T06:50:44Z
AUTH-001887,TXN-000253,approved,,2026-06-21T10:45:33Z
AUTH-001888,TXN-999999,approved,,2026-06-23T11:44:21Z
AUTH-001889,TXN-001936,approved,,2026-07-01T14:10:16Z
AUTH-001890,TXN-001714,approved,,2026-06-12T15:29:39Z
AUTH-001891,TXN-000980,approved,,2026-06-28T08:57:59Z
AUTH-001892,TXN-000696,approved,,2026-07-03T06:38:53Z
AUTH-001893,TXN-000381,approved,,2026-06-17T06:58:46Z
AUTH-001894,TXN-000444,approved,,2026-07-05T15:45:32Z
AUTH-001895,TXN-001759,approved,,2027-06-03T22:47:28Z
AUTH-001896,TXN-001745,approved,,2026-06-18T18:14:55Z
AUTH-001897,TXN-000496,approved,,2026-06-22T05:14:00Z
AUTH-001898,TXN-001056,approved,,2026-06-27T12:38:41Z
AUTH-001899,TXN-000681,approved,,2026-07-01T08:56:38Z
AUTH-001900,TXN-001478,approved,,2026-07-01T13:33:56Z
AUTH-001901,TXN-001570,approved,,2026-06-22T21:44:04Z
AUTH-001902,TXN-000053,approved,,2026-06-18T20:29:25Z
AUTH-001903,TXN-000684,declined,incorrect_pin,2026-06-08T11:03:06Z
AUTH-001904,TXN-001435,approved,,2026-06-05T18:57:22Z
AUTH-001905,TXN-001214,approved,,2026-07-09T01:45:12Z
AUTH-001906,TXN-001266,declined,insufficient_funds,2026-06-07T07:52:53Z
AUTH-001907,TXN-999999,approved,,2026-07-01T01:07:06Z
AUTH-001908,TXN-001805,approved,,2026-06-18T18:56:19Z
AUTH-001909,TXN-000261,declined,do_not_honour,2026-06-08T13:13:00Z
AUTH-001910,TXN-001708,approved,,2026-07-05T23:46:05Z
AUTH-001911,TXN-001951,declined,incorrect_pin,2026-06-08T17:03:11Z
AUTH-001912,TXN-001901,approved,,2026-06-26T04:28:33Z
AUTH-001913,TXN-000370,approved,,2026-07-01T00:41:59Z
AUTH-001914,TXN-001234,approved,,2026-06-22T18:53:00Z
AUTH-001915,TXN-001050,approved,,2026-09-18T03:25:14Z
AUTH-001916,TXN-001199,approved,,2026-06-13T18:39:26Z
AUTH-001917,TXN-000858,declined,do_not_honour,2026-06-09T22:45:44Z
AUTH-001918,TXN-001982,approved,,2026-07-09T09:41:08Z
AUTH-001919,TXN-000560,approved,,2026-06-28T19:04:07Z
AUTH-001920,TXN-000751,approved,,2027-06-24T11:00:34Z
AUTH-001921,TXN-999999,approved,,2026-06-15T06:38:26Z
AUTH-001922,TXN-001172,approved,,2027-06-24T13:10:18Z
AUTH-001923,TXN-001388,approved,,2026-07-03T10:20:07Z
AUTH-001924,TXN-001197,approved,,2026-07-04T03:25:08Z
AUTH-001925,TXN-001794,approved,,2026-07-05T10:49:31Z
AUTH-001926,TXN-000934,declined,insufficient_funds,2026-06-23T14:03:50Z
AUTH-001927,TXN-001313,approved,,2026-06-23T20:31:23Z
AUTH-001928,TXN-000336,approved,,2026-06-17T19:36:24Z
AUTH-001929,TXN-001642,approved,,2026-06-26T13:16:28Z
AUTH-001930,TXN-999999,approved,,2026-06-24T19:21:21Z
AUTH-001931,TXN-000754,approved,,2026-06-17T15:07:29Z
AUTH-001932,TXN-001132,approved,,2026-07-30T07:37:32Z
AUTH-001933,TXN-001819,approved,,2026-06-12T15:11:01Z
AUTH-001934,TXN-001354,approved,,2026-06-08T11:41:43Z
AUTH-001935,TXN-000219,approved,,2026-07-10T06:13:52Z
AUTH-001936,TXN-001350,approved,,2027-03-08T22:38:30Z
AUTH-001937,TXN-001692,approved,,2026-06-13T09:00:34Z
AUTH-001938,TXN-001341,approved,,2026-06-14T19:56:29Z
AUTH-001939,TXN-001440,approved,,2026-06-15T01:14:50Z
AUTH-001940,TXN-000781,approved,,2027-03-30T11:43:23Z
AUTH-001941,TXN-001358,approved,,2026-06-10T08:13:11Z
AUTH-001942,TXN-000861,approved,,2026-07-01T02:40:40Z
AUTH-001943,TXN-001969,approved,,2026-06-27T19:04:27Z
AUTH-001944,TXN-000506,approved,,2026-07-02T10:03:14Z
AUTH-001945,TXN-000908,approved,,2026-06-16T16:28:06Z
AUTH-001946,TXN-000516,approved,,2026-06-15T04:45:00Z
AUTH-001947,TXN-001812,approved,,2026-06-20T04:19:07Z
AUTH-001948,TXN-001966,approved,,2026-07-01T17:29:14Z
AUTH-001949,TXN-000033,approved,,2026-06-12T18:59:57Z
AUTH-001950,TXN-000289,approved,,2026-07-05T10:25:49Z
AUTH-001951,TXN-000830,approved,,2026-06-05T10:26:57Z
AUTH-001952,TXN-001643,approved,,2026-07-03T18:18:04Z
AUTH-001953,TXN-001263,approved,,2027-04-03T21:49:23Z
AUTH-001954,TXN-001179,approved,,2026-06-30T11:13:07Z
AUTH-001955,TXN-001061,approved,,2026-06-27T17:30:00Z
AUTH-001956,TXN-001586,approved,,2026-06-20T01:28:47Z
AUTH-001957,TXN-000285,approved,,2026-06-13T02:36:34Z
AUTH-001958,TXN-001062,approved,,2026-07-05T13:17:27Z
AUTH-001959,TXN-000366,approved,,2026-06-19T12:53:43Z
AUTH-001960,TXN-000439,approved,,2026-06-15T18:51:32Z
AUTH-001961,TXN-999999,approved,,2026-06-15T01:21:51Z
AUTH-001962,TXN-001789,approved,,2026-06-11T21:36:54Z
AUTH-001963,TXN-001208,approved,,2026-06-24T18:54:47Z
AUTH-001964,TXN-000298,approved,,2026-07-04T01:16:52Z
AUTH-001965,TXN-000718,approved,,2026-06-21T14:48:45Z
AUTH-001966,TXN-001899,approved,,2026-06-18T18:08:28Z
AUTH-001967,TXN-001049,approved,,2026-06-25T05:06:44Z
AUTH-001968,TXN-000824,approved,,2026-07-22T03:31:41Z
AUTH-001969,TXN-000043,approved,,2026-07-03T21:19:11Z
AUTH-001970,TXN-000720,declined,suspected_fraud,2026-06-24T05:32:06Z
AUTH-001971,TXN-001219,approved,,2026-06-06T11:58:06Z
AUTH-001972,TXN-999999,approved,,2026-06-29T06:30:10Z
AUTH-001973,TXN-001923,approved,,2026-06-26T05:14:48Z
AUTH-001974,TXN-000183,approved,,2026-06-06T14:28:07Z
AUTH-001975,TXN-000122,approved,,2026-06-13T18:29:26Z
AUTH-001976,TXN-000486,approved,,2026-06-06T16:18:26Z
AUTH-001977,TXN-000718,approved,,2026-06-21T14:48:45Z
AUTH-001978,TXN-000899,approved,,2026-06-15T17:07:46Z
AUTH-001979,TXN-001198,declined,expired_card,2026-06-19T04:10:47Z
AUTH-001980,TXN-000801,approved,,2026-06-15T15:47:27Z
AUTH-001981,TXN-001894,approved,,2026-06-22T10:03:19Z
AUTH-001982,TXN-999999,approved,,2026-06-05T05:41:44Z
AUTH-001983,TXN-000915,approved,,2026-06-22T14:45:00Z
AUTH-001984,TXN-001489,approved,,2026-06-23T05:37:32Z
AUTH-001985,TXN-001462,approved,,2026-06-07T04:33:41Z
AUTH-001986,TXN-001417,approved,,2026-06-30T05:32:55Z
AUTH-001987,TXN-000976,approved,,2026-06-09T20:50:49Z
AUTH-001988,TXN-001507,declined,incorrect_pin,2026-06-14T03:04:26Z
AUTH-001989,TXN-999999,declined,expired_card,2026-06-27T12:32:45Z
AUTH-001990,TXN-001231,approved,,2026-07-20T06:07:03Z
AUTH-001991,TXN-001708,approved,,2026-07-05T23:46:05Z
AUTH-001992,TXN-000491,approved,,2026-07-03T05:40:20Z
AUTH-001993,TXN-000656,approved,,2026-10-04T04:18:21Z
AUTH-001994,TXN-001535,approved,,2026-06-17T03:25:57Z
AUTH-001995,TXN-000700,approved,,2026-08-16T16:02:30Z
AUTH-001996,TXN-000500,approved,,2026-06-27T03:05:16Z
AUTH-001997,TXN-001646,approved,,2026-08-03T10:11:07Z
AUTH-001998,TXN-000183,approved,,2026-06-06T14:28:07Z
AUTH-001999,TXN-001479,approved,,2026-06-09T23:11:34Z
AUTH-002000,TXN-000868,approved,,2026-06-25T23:45:04Z
AUTH-002001,TXN-001006,approved,,2026-06-17T06:27:06Z
AUTH-002002,TXN-000316,approved,,2026-07-04T21:20:23Z
AUTH-002003,TXN-000319,approved,,2026-06-26T10:15:55Z
AUTH-002004,TXN-001676,approved,,2026-06-28T16:13:37Z
AUTH-002005,TXN-001615,approved,,2026-06-29T00:58:03Z
AUTH-002006,TXN-000206,approved,,2026-07-05T17:09:43Z
AUTH-002007,TXN-000096,declined,do_not_honour,2026-07-03T04:03:16Z
AUTH-002008,TXN-000487,approved,,2026-06-26T16:17:16Z
