transaction_id,account_id,card_id,merchant_id,channel,amount,currency,txn_ts,status
TXN-000931,ACC-0090,CARD-0054,MCH-0038,mobile,429.79,AUD,2026-06-12T08:22:35Z,refunded
TXN-000932,ACC-9999,CARD-9999,MCH-0119,atm,61.19,AUD,2026-06-23T02:32:12Z,settled
TXN-000933,ACC-0212,CARD-0151,MCH-0047,online,300.62,AUD,2026-07-05T06:14:57Z,settled
TXN-000934,ACC-0080,CARD-0202,MCH-0172,mobile,67.46,AUD,2026-06-23T14:03:50Z,settled
TXN-000935,ACC-0195,CARD-0126,MCH-0007,atm,244.60,AUD,2026-06-26T01:10:37Z,settled
TXN-000936,ACC-0078,CARD-0212,MCH-0077,online,364.50,GBP,2026-07-02T09:56:34Z,settled
TXN-000937,ACC-0151,CARD-0029,MCH-0046,atm,18.54,AUD,2026-06-28T00:12:32Z,authorized
TXN-000938,ACC-0072,CARD-0108,MCH-0007,pos,45.54,AUD,2026-06-24T00:44:15Z,settled
TXN-000939,ACC-0094,CARD-0158,,pos,-398.09,AUD,2026-07-05T09:36:47Z,settled
TXN-000940,ACC-0098,CARD-0178,MCH-0103,pos,227.76,AUD,2026-06-25T08:02:22Z,settled
TXN-000941,ACC-0046,CARD-0248,MCH-0065,atm,-442.68,AUD,2026-06-18T03:26:36Z,settled
TXN-000942,ACC-0060,CARD-0140,MCH-0136,atm,64.57,AUD,2026-06-27T00:54:32Z,settled
TXN-000943,ACC-0151,CARD-0101,MCH-0125,pos,385.44,AUD,2026-06-14T11:34:00Z,settled
TXN-000944,ACC-0155,CARD-0262,MCH-0025,online,180.66,AUD,2026-06-29T03:28:11Z,settled
TXN-000945,ACC-0046,CARD-0242,MCH-0151,pos,-338.86,AUD,2026-06-13T16:27:38Z,settled
TXN-000946,ACC-0080,CARD-0024,MCH-0114,online,68.31,USD,2026-06-13T06:50:10Z,settled
TXN-000947,ACC-0001,CARD-0038,MCH-0115,pos,485.42,AUD,2026-06-18T11:55:53Z,authorized
TXN-000948,ACC-0033,CARD-0034,MCH-0147,atm,219.14,AUD,2026-06-30T08:56:25Z,settled
TXN-000949,ACC-0087,CARD-0250,MCH-0027,atm,137.35,AUD,2026-06-24T17:38:07Z,reversed
TXN-000950,ACC-0214,CARD-0053,MCH-0091,pos,379.49,AUD,2026-06-21T03:56:03Z,settled
TXN-000858,ACC-0222,CARD-0238,MCH-0178,mobile,67.68,NZD,2026-06-09T22:45:44Z,settled
TXN-000951,ACC-0036,CARD-0029,MCH-0182,pos,386.50,AUD,2026-06-06T15:33:45Z,settled
TXN-000952,ACC-0175,CARD-0228,MCH-0013,online,18.99,AUD,2026-06-06T01:57:30Z,reversed
TXN-000953,ACC-0099,CARD-0207,MCH-0025,mobile,328.09,AUD,2026-07-02T21:01:11Z,settled
TXN-000954,ACC-0051,CARD-0136,MCH-0198,atm,313.13,NZD,2026-06-25T19:25:37Z,authorized
TXN-000955,ACC-0002,CARD-0044,MCH-0183,online,177.43,AUD,2026-06-27T13:31:40Z,declined
TXN-000956,ACC-0083,CARD-0136,MCH-0010,mobile,312.76,AUD,2026-07-03T23:11:52Z,declined
TXN-000957,ACC-0113,CARD-0071,MCH-0111,online,190.99,AUD,2026-06-09T12:28:58Z,settled
TXN-000958,ACC-0210,CARD-0032,MCH-0178,pos,215.39,AUD,2026-06-22T14:34:19Z,refunded
TXN-000959,ACC-0055,CARD-0099,MCH-0064,pos,454.96,AUD,2026-07-01T01:07:06Z,declined
TXN-000960,ACC-0176,CARD-0006,MCH-0080,online,46.19,AUD,2026-07-30T07:00:11Z,settled
TXN-000864,ACC-0212,CARD-0090,MCH-0119,online,345.14,AUD,2026-07-05T00:35:13Z,settled
TXN-000961,ACC-0196,CARD-0026,MCH-0115,online,338.96,AUD,2026-06-29T10:13:03Z,settled
TXN-000962,ACC-0159,CARD-0252,MCH-0077,mobile,178.21,AUD,2026-06-15T02:44:56Z,settled
TXN-000963,ACC-0186,CARD-0130,MCH-0073,atm,275.54,AUD,2026-06-10T08:28:06Z,settled
TXN-000964,ACC-0050,CARD-0125,MCH-0133,mobile,89.88,USD,2026-06-22T19:27:04Z,settled
TXN-000965,ACC-0184,CARD-0244,MCH-0039,pos,89.45,AUD,2026-06-13T17:55:05Z,settled
TXN-000966,ACC-0194,CARD-0165,MCH-0049,pos,441.84,AUD,2026-06-12T11:19:14Z,settled
TXN-000967,ACC-9999,CARD-9999,MCH-0036,mobile,85.70,AUD,2026-06-12T17:06:49Z,settled
TXN-000968,ACC-9999,CARD-9999,MCH-0097,atm,26.08,AUD,2026-06-07T13:04:29Z,authorized
TXN-000969,ACC-0028,CARD-0162,MCH-0096,pos,237.49,AUD,2026-06-18T09:31:50Z,settled
TXN-000970,ACC-0009,CARD-0009,MCH-0200,mobile,307.18,AUD,2027-04-07T16:38:06Z,settled
TXN-000971,ACC-0129,CARD-0114,MCH-0090,atm,12.99,GBP,2026-06-26T06:50:33Z,settled
TXN-000972,ACC-0046,CARD-0041,MCH-0156,atm,40.79,USD,2026-06-19T17:28:52Z,settled
TXN-000973,ACC-0033,CARD-0265,MCH-0172,pos,499.55,AUD,2026-06-06T05:44:42Z,settled
TXN-000974,ACC-0096,CARD-0086,MCH-0184,atm,224.82,SGD,2026-06-17T14:19:24Z,settled
TXN-000975,ACC-0019,CARD-0095,MCH-0103,pos,-319.32,AUD,2026-06-06T19:40:53Z,authorized
TXN-000976,ACC-0006,CARD-0100,MCH-0025,mobile,121.11,AUD,2026-06-09T20:50:49Z,settled
TXN-000977,ACC-0085,CARD-0071,MCH-0061,online,468.99,AUD,2026-06-15T12:19:31Z,settled
TXN-000978,ACC-0116,CARD-0052,MCH-0177,online,386.94,AUD,2026-07-02T04:14:38Z,declined
TXN-000979,ACC-0012,CARD-0049,MCH-0056,pos,16.09,AUD,2026-06-14T07:39:48Z,settled
TXN-000972,ACC-0046,CARD-0041,MCH-0156,atm,40.79,USD,2026-06-19T17:28:52Z,settled
TXN-000980,ACC-0027,CARD-0198,MCH-0154,pos,74.91,AUD,2026-06-28T08:57:59Z,settled
TXN-000981,ACC-0030,CARD-0055,MCH-0053,atm,189.90,AUD,2026-06-23T00:41:33Z,settled
TXN-000982,ACC-0182,CARD-0206,MCH-0041,mobile,338.39,AUD,2026-07-02T08:53:59Z,settled
TXN-000983,ACC-0045,CARD-0091,MCH-0196,atm,493.24,AUD,2026-06-28T13:16:51Z,settled
TXN-000984,ACC-0140,CARD-0115,MCH-0052,mobile,98.95,AUD,2026-06-08T17:42:17Z,settled
TXN-000985,ACC-0051,CARD-0241,MCH-0090,online,-181.63,AUD,2026-06-19T08:00:24Z,settled
TXN-000986,ACC-0149,CARD-0185,MCH-0187,online,20.68,AUD,2026-06-11T19:37:52Z,settled
TXN-000987,ACC-0023,CARD-0071,MCH-0053,atm,495.77,AUD,2026-06-16T03:21:37Z,settled
TXN-000988,ACC-0163,CARD-0072,MCH-0184,mobile,54.43,AUD,2026-06-26T15:25:05Z,authorized
TXN-000989,ACC-0185,CARD-0069,MCH-0001,atm,417.99,AUD,2027-03-03T00:43:15Z,settled
TXN-000990,ACC-0083,CARD-0042,MCH-0180,online,234.58,AUD,2026-06-07T00:10:33Z,settled
TXN-000991,ACC-0048,CARD-0026,MCH-0028,pos,439.39,AUD,2026-06-30T02:00:42Z,settled
TXN-000992,ACC-0193,CARD-0081,MCH-0158,online,48.09,USD,2026-07-01T17:02:11Z,authorized
TXN-000993,ACC-0143,CARD-0241,MCH-0082,atm,-479.49,AUD,2026-06-25T11:31:55Z,settled
TXN-000994,ACC-0105,CARD-0202,MCH-0010,pos,202.86,GBP,2026-06-29T23:01:13Z,settled
TXN-000995,ACC-0202,CARD-0054,MCH-0182,atm,166.41,AUD,2026-06-12T04:48:11Z,settled
TXN-000996,ACC-0179,CARD-0136,MCH-0043,online,497.38,AUD,2026-06-05T19:03:34Z,authorized
TXN-000997,ACC-0221,CARD-0006,MCH-0189,pos,118.59,GBP,2026-06-23T22:05:04Z,settled
TXN-000998,ACC-0181,CARD-0230,MCH-0105,online,33.01,AUD,2026-06-10T22:22:35Z,authorized
TXN-000999,ACC-0223,CARD-0137,MCH-0005,mobile,267.91,USD,2026-07-01T12:08:05Z,settled
TXN-001000,ACC-0073,CARD-0126,MCH-0179,online,439.98,AUD,2026-06-24T12:29:22Z,settled
TXN-001001,ACC-9999,CARD-9999,MCH-0155,atm,98.27,AUD,2026-07-03T03:12:17Z,settled
TXN-001002,ACC-0183,CARD-0254,MCH-0182,mobile,416.02,AUD,2027-05-22T11:17:24Z,settled
TXN-001003,ACC-0111,CARD-0127,MCH-0049,pos,225.12,AUD,2026-07-01T12:57:46Z,settled
TXN-001004,ACC-0150,CARD-0099,,pos,86.90,AUD,2026-06-14T16:49:58Z,settled
TXN-001005,ACC-9999,CARD-9999,MCH-0197,atm,205.32,AUD,2026-06-15T15:40:51Z,reversed
TXN-001006,ACC-0156,CARD-0150,MCH-0010,pos,359.69,AUD,2026-06-17T06:27:06Z,declined
TXN-001007,ACC-0200,CARD-0266,MCH-0134,online,-231.01,AUD,2026-06-15T06:30:49Z,settled
TXN-001008,ACC-0117,CARD-0027,MCH-0192,online,13.02,AUD,2026-06-14T11:15:32Z,settled
TXN-001009,ACC-0221,CARD-0137,MCH-0120,pos,367.58,AUD,2026-06-20T18:15:30Z,settled
TXN-001010,ACC-0060,CARD-0153,MCH-0170,atm,186.21,AUD,2026-07-01T10:12:42Z,settled
TXN-001011,ACC-0173,CARD-0194,MCH-0065,online,293.26,AUD,2026-07-27T05:12:25Z,authorized
TXN-001012,ACC-0073,CARD-0047,MCH-0042,pos,112.20,AUD,2026-06-22T11:12:10Z,settled
TXN-001013,ACC-0219,CARD-0261,MCH-0007,online,317.14,AUD,2026-06-16T10:57:44Z,settled
TXN-001014,ACC-0175,CARD-0254,MCH-0086,mobile,24.88,AUD,2026-06-17T06:19:13Z,settled
TXN-000874,ACC-0112,CARD-0257,MCH-0023,pos,169.82,AUD,2026-06-27T08:49:17Z,settled
TXN-001015,ACC-0038,CARD-0126,MCH-0179,online,55.38,AUD,2026-07-03T08:02:43Z,settled
TXN-000935,ACC-0195,CARD-0126,MCH-0007,atm,244.60,AUD,2026-06-26T01:10:37Z,settled
TXN-001016,ACC-0182,CARD-0180,MCH-0080,pos,309.21,AUD,2026-06-28T11:52:01Z,settled
TXN-001017,ACC-0116,CARD-0073,MCH-0011,mobile,188.81,AUD,2027-02-12T18:51:37Z,settled
TXN-001018,ACC-0184,CARD-0215,,mobile,184.18,AUD,2026-07-04T11:14:46Z,settled
TXN-001019,ACC-0159,CARD-0060,MCH-0101,online,196.49,AUD,2026-06-29T17:15:28Z,settled
TXN-001020,ACC-0097,CARD-0124,MCH-0046,atm,496.98,NZD,2026-06-09T10:12:42Z,settled
TXN-001021,ACC-0165,CARD-0075,MCH-0170,pos,103.92,AUD,2027-03-17T08:07:17Z,settled
TXN-000807,ACC-0202,CARD-0026,MCH-0029,mobile,323.61,AUD,2026-07-01T20:17:06Z,settled
TXN-001022,ACC-0127,CARD-0181,MCH-0066,online,319.73,AUD,2026-06-05T02:01:28Z,settled
TXN-001023,ACC-0013,CARD-0230,MCH-0098,pos,419.64,AUD,2026-06-29T23:21:07Z,authorized
TXN-001024,ACC-0076,CARD-0091,MCH-0038,atm,36.36,AUD,2026-06-16T14:05:26Z,settled
TXN-001025,ACC-0162,CARD-0088,MCH-0104,atm,300.65,AUD,2026-06-18T20:16:41Z,settled
TXN-000987,ACC-0023,CARD-0071,MCH-0053,atm,495.77,AUD,2026-06-16T03:21:37Z,settled
TXN-001026,ACC-0211,CARD-0157,MCH-0011,online,423.74,AUD,2026-12-30T08:00:15Z,settled
TXN-001027,ACC-0051,CARD-0232,MCH-0060,online,315.09,AUD,2026-06-24T22:40:11Z,settled
TXN-001028,ACC-0166,CARD-0113,MCH-0009,atm,367.12,AUD,2026-06-30T17:51:47Z,settled
TXN-001029,ACC-0038,CARD-0047,MCH-0105,mobile,208.46,AUD,2026-06-25T09:57:21Z,declined
TXN-001030,ACC-0178,CARD-0025,MCH-0036,online,-137.40,USD,2026-06-07T10:13:24Z,settled
TXN-001031,ACC-0135,CARD-0069,MCH-0077,pos,153.77,AUD,2026-06-22T21:47:56Z,settled
TXN-001032,ACC-0207,CARD-0267,MCH-0022,online,46.72,AUD,2026-07-05T13:04:28Z,settled
TXN-001033,ACC-0191,CARD-0098,MCH-0029,online,17.70,AUD,2026-06-20T22:44:59Z,settled
TXN-001034,ACC-0186,CARD-0145,MCH-0058,mobile,410.33,AUD,2026-09-18T17:42:06Z,settled
TXN-001035,ACC-0186,CARD-0209,MCH-0106,pos,-384.10,AUD,2026-06-15T15:09:07Z,settled
TXN-001036,ACC-0172,CARD-0220,MCH-0023,mobile,54.73,AUD,2026-06-06T01:48:27Z,settled
TXN-001037,ACC-0060,CARD-0135,MCH-0141,online,237.09,AUD,2027-01-15T22:46:55Z,authorized
TXN-001038,ACC-0204,CARD-0252,MCH-0052,pos,217.58,AUD,2026-06-08T20:35:45Z,settled
TXN-001039,ACC-0141,CARD-0143,MCH-0062,atm,51.61,AUD,2026-06-21T19:56:04Z,authorized
TXN-001040,ACC-0166,CARD-0057,MCH-0166,online,381.39,GBP,2026-06-16T17:55:51Z,settled
TXN-001003,ACC-0111,CARD-0127,MCH-0049,pos,225.12,AUD,2026-07-01T12:57:46Z,settled
TXN-001041,ACC-0121,CARD-0270,MCH-0105,mobile,338.58,AUD,2026-07-02T23:08:28Z,settled
TXN-001042,ACC-0163,CARD-0196,MCH-0169,atm,14.81,AUD,2026-06-19T18:10:07Z,settled
TXN-001043,ACC-0042,CARD-0134,MCH-0168,online,484.86,AUD,2026-06-07T17:27:13Z,settled
TXN-001044,ACC-0088,CARD-0171,MCH-0164,atm,477.24,GBP,2026-06-23T18:05:56Z,settled
TXN-001045,ACC-0169,CARD-0025,MCH-0028,mobile,180.44,AUD,2026-07-02T12:59:18Z,settled
TXN-001046,ACC-0017,CARD-0231,,atm,147.48,SGD,2026-06-26T04:24:22Z,reversed
TXN-001047,ACC-0128,CARD-0027,MCH-0133,atm,474.83,AUD,2026-06-15T01:32:11Z,declined
TXN-001048,ACC-0007,CARD-0069,MCH-0128,pos,421.93,AUD,2026-07-05T18:10:07Z,authorized
TXN-001049,ACC-0214,CARD-0089,MCH-0178,mobile,308.24,AUD,2026-06-25T05:06:44Z,settled
TXN-001050,ACC-0141,CARD-0052,MCH-0123,mobile,441.50,AUD,2026-09-18T03:25:14Z,settled
TXN-001051,ACC-0097,CARD-0254,MCH-0148,online,242.41,AUD,2026-06-30T02:43:24Z,settled
TXN-001052,ACC-0018,CARD-0239,MCH-0190,pos,386.20,NZD,2026-06-25T09:34:42Z,settled
TXN-001053,ACC-0149,CARD-0183,MCH-0169,mobile,383.16,AUD,2026-06-09T15:49:44Z,settled
TXN-001054,ACC-0055,CARD-0101,MCH-0110,mobile,12.63,AUD,2026-06-23T18:15:15Z,settled
TXN-001055,ACC-0046,CARD-0219,MCH-0003,pos,370.66,AUD,2026-07-03T13:08:40Z,settled
TXN-001056,ACC-0147,CARD-0080,MCH-0160,online,397.35,AUD,2026-06-27T12:38:41Z,settled
TXN-001057,ACC-0050,CARD-0008,MCH-0062,online,233.06,AUD,2026-06-16T17:22:06Z,settled
TXN-001058,ACC-0112,CARD-0228,MCH-0044,pos,128.07,AUD,2026-06-21T09:10:16Z,settled
TXN-001059,ACC-9999,CARD-9999,MCH-0106,mobile,455.95,AUD,2026-06-14T22:03:27Z,settled
TXN-001060,ACC-0090,CARD-0187,MCH-0065,pos,170.63,NZD,2026-06-27T10:40:20Z,settled
TXN-001061,ACC-0224,CARD-0027,MCH-0002,pos,248.56,AUD,2026-06-27T17:30:00Z,settled
TXN-001062,ACC-0008,CARD-0237,MCH-0103,atm,75.41,AUD,2026-07-05T13:17:27Z,settled
TXN-001063,ACC-0147,CARD-0026,MCH-0146,atm,20.46,AUD,2026-06-16T01:46:50Z,settled
TXN-001064,ACC-0164,CARD-0231,MCH-0184,pos,444.71,AUD,2026-07-18T12:43:44Z,authorized
TXN-001065,ACC-9999,CARD-9999,MCH-0041,online,265.69,AUD,2026-06-29T00:37:55Z,settled
TXN-001066,ACC-0165,CARD-0137,MCH-0198,atm,2.82,AUD,2026-06-28T13:46:44Z,authorized
TXN-001067,ACC-0033,CARD-0255,MCH-0130,atm,258.45,SGD,2026-06-28T21:23:20Z,settled
TXN-001068,ACC-0124,CARD-0243,MCH-0078,pos,270.95,AUD,2026-06-18T08:38:49Z,authorized
TXN-001069,ACC-0178,CARD-0253,MCH-0054,atm,371.43,AUD,2026-06-18T09:30:21Z,settled
TXN-001070,ACC-0006,CARD-0063,MCH-0121,mobile,-452.69,SGD,2026-06-24T23:40:34Z,settled
TXN-001071,ACC-0145,CARD-0184,MCH-0080,mobile,195.31,AUD,2026-07-02T16:06:04Z,settled
TXN-001072,ACC-9999,CARD-9999,MCH-0077,online,25.91,AUD,2026-06-12T12:44:35Z,settled
TXN-001073,ACC-0004,CARD-0165,MCH-0075,atm,-80.04,GBP,2026-07-03T01:15:00Z,settled
TXN-001074,ACC-0057,CARD-0172,MCH-0026,mobile,33.64,AUD,2026-07-05T05:51:56Z,declined
TXN-001060,ACC-0090,CARD-0187,MCH-0065,pos,170.63,NZD,2026-06-27T10:40:20Z,settled
TXN-001075,ACC-0138,CARD-0089,MCH-0007,online,170.58,AUD,2026-06-12T13:39:29Z,authorized
TXN-001076,ACC-0020,CARD-0045,MCH-0141,atm,13.50,AUD,2026-06-14T13:55:54Z,settled
TXN-001077,ACC-0067,CARD-0188,MCH-0099,pos,142.78,AUD,2026-06-09T08:01:50Z,settled
TXN-001078,ACC-0074,CARD-0111,MCH-0072,mobile,172.17,USD,2026-06-21T13:22:43Z,settled
TXN-001079,ACC-0165,CARD-0240,MCH-0084,online,169.15,AUD,2026-06-28T01:06:49Z,declined
TXN-001080,ACC-0072,CARD-0251,MCH-0025,pos,307.76,AUD,2026-06-20T11:31:27Z,settled
TXN-001081,ACC-0003,CARD-0076,MCH-0067,pos,-376.69,AUD,2026-06-20T20:39:10Z,settled
TXN-001082,ACC-0084,CARD-0175,MCH-0176,mobile,408.01,AUD,2026-06-18T08:47:54Z,settled
TXN-001083,ACC-0017,CARD-0256,MCH-0124,online,70.33,AUD,2026-06-14T07:42:49Z,settled
TXN-001084,ACC-0054,CARD-0046,MCH-0129,pos,398.89,AUD,2026-06-19T22:49:44Z,authorized
TXN-001085,ACC-0013,CARD-0229,MCH-0065,atm,385.57,AUD,2026-06-19T13:30:18Z,settled
TXN-001086,ACC-0209,CARD-0007,MCH-0049,mobile,460.10,AUD,2026-06-11T21:35:34Z,settled
TXN-001087,ACC-0208,CARD-0140,MCH-0196,pos,494.10,GBP,2026-06-30T05:48:31Z,settled
TXN-001088,ACC-0129,CARD-0006,MCH-0066,atm,213.53,AUD,2026-06-20T14:43:14Z,settled
TXN-001089,ACC-0001,CARD-0125,MCH-0004,mobile,270.78,USD,2026-06-27T19:47:21Z,settled
TXN-001090,ACC-0057,CARD-0188,MCH-0020,atm,203.91,AUD,2026-06-14T11:49:41Z,settled
TXN-001091,ACC-0123,CARD-0078,MCH-0024,mobile,151.79,AUD,2026-06-20T09:27:37Z,settled
TXN-001092,ACC-0181,CARD-0254,MCH-0073,pos,472.57,AUD,2026-06-10T15:56:18Z,refunded
TXN-001027,ACC-0051,CARD-0232,MCH-0060,online,315.09,AUD,2026-06-24T22:40:11Z,settled
TXN-001093,ACC-0158,CARD-0145,MCH-0114,atm,79.08,USD,2026-06-15T06:38:26Z,settled
TXN-001094,ACC-0225,CARD-0084,MCH-0147,online,187.88,AUD,2026-06-28T20:10:18Z,authorized
TXN-001095,ACC-0078,CARD-0141,MCH-0101,online,278.30,AUD,2026-07-04T21:24:17Z,settled
TXN-001013,ACC-0219,CARD-0261,MCH-0007,online,317.14,AUD,2026-06-16T10:57:44Z,settled
TXN-001096,ACC-0104,CARD-0101,MCH-0050,pos,-236.99,AUD,2026-06-19T16:16:25Z,settled
TXN-001097,ACC-0061,CARD-0257,,atm,176.92,AUD,2026-06-11T07:48:15Z,settled
TXN-001098,ACC-0185,CARD-0141,MCH-0140,atm,453.60,AUD,2026-07-02T18:18:32Z,settled
TXN-001099,ACC-0126,CARD-0237,,atm,333.81,AUD,2026-06-11T04:10:27Z,settled
TXN-001100,ACC-0169,CARD-0148,MCH-0190,pos,444.93,AUD,2026-06-09T12:38:16Z,reversed
TXN-001101,ACC-0050,CARD-0164,MCH-0144,pos,258.83,AUD,2026-06-07T09:20:51Z,reversed
TXN-001102,ACC-0034,CARD-0262,MCH-0127,pos,118.64,AUD,2026-08-25T04:57:38Z,settled
TXN-001103,ACC-0078,CARD-0185,MCH-0061,mobile,259.10,AUD,2026-06-27T13:45:08Z,settled
TXN-001104,ACC-0024,CARD-0150,MCH-0045,online,137.89,AUD,2026-07-02T08:48:01Z,declined
TXN-001105,ACC-0062,CARD-0156,MCH-0017,online,165.12,AUD,2026-06-24T19:38:26Z,settled
TXN-001106,ACC-0102,CARD-0210,,atm,367.28,AUD,2026-06-26T13:30:30Z,settled
TXN-001107,ACC-0183,CARD-0249,MCH-0151,online,-282.65,AUD,2026-06-26T22:01:07Z,declined
TXN-001108,ACC-0043,CARD-0135,MCH-0143,online,106.24,AUD,2026-06-07T04:38:20Z,settled
TXN-001109,ACC-0183,CARD-0198,MCH-0102,atm,303.30,AUD,2026-07-08T00:55:05Z,authorized
TXN-000843,ACC-0174,CARD-0266,MCH-0124,mobile,266.06,AUD,2026-06-30T03:33:23Z,reversed
TXN-001110,ACC-0218,CARD-0069,MCH-0122,atm,147.65,AUD,2026-06-30T16:25:14Z,settled
TXN-001111,ACC-0080,CARD-0227,MCH-0005,mobile,458.33,AUD,2026-07-01T09:32:19Z,settled
TXN-001112,ACC-0222,CARD-0022,MCH-0185,pos,419.46,AUD,2026-06-22T01:02:33Z,settled
TXN-001113,ACC-0025,CARD-0030,MCH-0022,pos,154.94,AUD,2026-06-25T18:23:37Z,settled
TXN-001114,ACC-0224,CARD-0056,MCH-0020,online,302.32,AUD,2026-07-03T18:59:13Z,settled
TXN-001115,ACC-0015,CARD-0044,MCH-0147,atm,33.06,AUD,2026-06-11T03:55:43Z,settled
TXN-001116,ACC-0210,CARD-0187,MCH-0076,online,341.75,AUD,2026-06-14T23:44:21Z,settled
TXN-001117,ACC-0045,CARD-0096,MCH-0158,pos,396.96,AUD,2026-06-12T12:40:37Z,settled
TXN-001118,ACC-0057,CARD-0236,MCH-0123,atm,176.35,AUD,2026-06-12T12:14:55Z,settled
TXN-001119,ACC-9999,CARD-9999,MCH-0046,atm,461.05,AUD,2026-06-26T03:04:22Z,settled
TXN-000948,ACC-0033,CARD-0034,MCH-0147,atm,219.14,AUD,2026-06-30T08:56:25Z,settled
TXN-001120,ACC-0088,CARD-0141,MCH-0045,online,108.10,AUD,2026-06-25T12:45:43Z,declined
TXN-001121,ACC-0020,CARD-0135,MCH-0086,mobile,253.77,GBP,2026-06-22T14:13:33Z,settled
TXN-001122,ACC-0149,CARD-0114,MCH-0116,pos,166.04,AUD,2026-06-14T12:40:10Z,settled
TXN-001123,ACC-0048,CARD-0247,MCH-0163,pos,181.71,USD,2026-06-22T16:04:09Z,declined
TXN-000947,ACC-0001,CARD-0038,MCH-0115,pos,485.42,AUD,2026-06-18T11:55:53Z,authorized
TXN-001124,ACC-9999,CARD-9999,MCH-0129,pos,65.72,AUD,2026-07-03T19:13:25Z,settled
TXN-001125,ACC-0078,CARD-0166,MCH-0101,online,355.10,USD,2026-06-18T20:52:38Z,authorized
TXN-001126,ACC-0079,CARD-0046,MCH-0057,online,466.92,AUD,2026-06-09T11:50:26Z,settled
TXN-001127,ACC-0015,CARD-0144,MCH-0147,online,153.29,AUD,2026-06-14T00:34:15Z,settled
TXN-001128,ACC-0140,CARD-0033,MCH-0194,mobile,358.29,AUD,2026-06-26T02:09:51Z,settled
TXN-001129,ACC-0073,CARD-0122,MCH-0059,pos,59.64,AUD,2026-07-04T15:51:24Z,settled
TXN-001130,ACC-0090,CARD-0115,MCH-0057,online,-450.88,AUD,2026-06-25T20:57:23Z,settled
TXN-001131,ACC-0051,CARD-0073,MCH-0072,pos,62.81,AUD,2026-06-18T09:49:49Z,settled
TXN-001132,ACC-0131,CARD-0179,MCH-0183,pos,343.40,AUD,2026-07-05T01:51:16Z,settled
TXN-001133,ACC-0158,CARD-0062,MCH-0054,pos,230.34,SGD,2026-07-02T13:32:04Z,settled
TXN-001104,ACC-0024,CARD-0150,MCH-0045,online,137.89,AUD,2026-07-02T08:48:01Z,declined
TXN-001134,ACC-0021,CARD-0052,,online,94.52,AUD,2026-06-05T00:02:45Z,settled
TXN-001129,ACC-0073,CARD-0122,MCH-0059,pos,59.64,AUD,2026-07-04T15:51:24Z,settled
TXN-001135,ACC-0097,CARD-0213,MCH-0016,pos,-168.68,AUD,2026-06-17T13:42:49Z,settled
TXN-001136,ACC-0026,CARD-0058,MCH-0107,pos,172.93,AUD,2026-06-06T01:20:16Z,settled
TXN-001137,ACC-0218,CARD-0042,MCH-0005,pos,32.15,AUD,2026-07-01T18:17:01Z,settled
TXN-001138,ACC-0157,CARD-0139,MCH-0004,pos,254.44,AUD,2026-06-12T14:40:29Z,settled
TXN-001139,ACC-0176,CARD-0039,MCH-0160,online,227.90,AUD,2026-06-29T11:37:56Z,settled
TXN-001140,ACC-0080,CARD-0052,MCH-0106,atm,301.28,AUD,2026-06-14T09:15:14Z,authorized
TXN-001141,ACC-0074,CARD-0269,MCH-0142,pos,18.51,AUD,2026-07-03T04:56:38Z,settled
TXN-001142,ACC-0191,CARD-0060,MCH-0057,atm,296.96,AUD,2026-06-09T15:01:18Z,settled
TXN-001143,ACC-0015,CARD-0179,MCH-0165,online,344.05,AUD,2027-03-03T09:41:08Z,settled
TXN-001144,ACC-9999,CARD-9999,MCH-0177,pos,414.30,AUD,2026-06-10T06:08:15Z,settled
TXN-001145,ACC-0069,CARD-0241,MCH-0050,atm,294.76,AUD,2026-06-09T15:11:39Z,authorized
TXN-001146,ACC-0117,CARD-0258,MCH-0068,mobile,403.51,AUD,2026-07-01T03:25:08Z,settled
TXN-001147,ACC-0184,CARD-0105,MCH-0188,atm,89.32,AUD,2026-06-22T17:26:13Z,settled
TXN-001146,ACC-0117,CARD-0258,MCH-0068,mobile,403.51,AUD,2026-07-01T03:25:08Z,settled
TXN-001148,ACC-0061,CARD-0023,MCH-0120,pos,-356.03,AUD,2026-06-27T20:34:48Z,settled
TXN-001149,ACC-0007,CARD-0143,MCH-0122,online,416.95,AUD,2026-06-18T15:00:27Z,settled
TXN-001150,ACC-0033,CARD-0082,MCH-0120,mobile,199.21,AUD,2027-06-27T15:18:46Z,authorized
TXN-001151,ACC-0184,CARD-0013,MCH-0200,pos,211.82,AUD,2026-06-15T16:09:43Z,authorized
TXN-001152,ACC-0052,CARD-0245,MCH-0189,pos,348.70,AUD,2026-06-08T11:59:41Z,settled
TXN-001153,ACC-0030,CARD-0102,MCH-0112,atm,67.61,AUD,2026-07-03T22:07:27Z,settled
TXN-001154,ACC-0132,CARD-0142,,pos,93.37,AUD,2026-06-06T01:44:58Z,settled
TXN-001155,ACC-0161,CARD-0194,MCH-0017,atm,445.94,AUD,2026-06-28T04:54:32Z,settled
TXN-001156,ACC-0025,CARD-0074,MCH-0165,pos,403.92,AUD,2026-06-29T19:47:59Z,settled
TXN-001157,ACC-0069,CARD-0217,MCH-0178,pos,337.51,AUD,2026-06-24T17:11:28Z,settled
TXN-001158,ACC-0162,CARD-0082,MCH-0177,mobile,375.07,AUD,2026-06-27T23:19:30Z,reversed
